PM2.5,PM10,NO2,NH3,SO2,CO,OZONE,AQI
152.0,111.0,43.0,9.0,40.0,33.0,27.0,152.0
244.0,175.0,72.0,4.0,10.0,51.0,27.0,244.0
205.0,148.0,55.0,7.0,10.0,67.0,6.0,205.0
239.0,201.0,79.0,13.0,16.0,38.0,32.0,239.0
176.0,141.0,86.0,3.0,14.0,67.0,17.0,176.0
229.0,161.0,45.0,8.0,9.0,113.0,25.0,229.0
240.0,203.0,62.0,8.0,6.0,74.0,19.0,240.0
224.0,150.0,53.0,10.0,16.0,54.0,45.0,224.0
182.89870689655172,173.0,72.0,7.0,28.0,28.0,41.0,173.0
310.0,324.0,67.0,7.0,34.0,45.0,38.0,324.0
228.0,139.0,69.0,5.0,9.0,27.0,34.0,228.0
203.0,144.0,41.0,8.0,9.0,40.0,46.0,203.0
138.0,118.0,40.0,7.0,42.0,28.0,37.0,138.0
240.0,164.0,66.0,5.0,11.0,43.0,44.0,240.0
162.0,141.0,58.0,7.0,10.0,39.0,7.0,162.0
272.0,211.0,78.0,10.0,22.0,31.0,47.0,272.0
159.0,135.0,43.0,4.0,16.0,33.0,38.0,159.0
208.0,150.0,54.0,5.0,10.0,95.0,54.0,208.0
204.0,169.0,59.0,8.0,6.0,28.0,30.0,204.0
230.0,152.0,53.0,10.0,15.0,55.0,53.0,230.0
182.89870689655172,176.0,73.0,7.0,28.0,27.0,49.0,176.0
316.0,329.0,66.0,7.0,35.0,47.0,44.0,329.0
234.0,141.0,70.0,5.0,10.0,28.0,42.0,234.0
202.0,144.0,41.0,8.0,9.0,42.0,54.0,202.0
146.0,122.0,40.0,7.0,41.0,29.0,49.0,146.0
247.0,167.0,67.0,5.0,12.0,43.0,55.0,247.0
163.0,142.0,57.0,7.0,10.0,39.0,8.0,163.0
279.0,215.0,78.0,11.0,23.0,31.0,53.0,279.0
162.0,136.0,43.0,4.0,16.0,34.0,44.0,162.0
213.0,152.0,55.0,5.0,11.0,95.0,64.0,213.0
199.0,166.0,60.0,7.0,6.0,29.0,36.0,199.0
